zasedani,url,zapis_id
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-8-32340.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-9-32366.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-10-32589.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-11-32610.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-12-32635.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-13-32925.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-14-32957.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-15-32988.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-16-33020.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-17-33053.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-18-33090.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-19-33121.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-20-33153.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-21-33183.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-22-33218.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-23-33251.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-24-33283.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-25-33314.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-26-33351.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-27-33385.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-28-33416.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-29-33450.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-30-33489.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-31-33522.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-32-33624.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-33-33657.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-34-33686.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-35-33719.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-36-33755.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-37-33886.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-38-34072.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-39-34099.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-40-34123.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-41-34145.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-42-34183.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-43-34223.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-44-34256.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-45-34287.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-46-34322.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-47-34472.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-48-34508.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-49-34546.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-50-34614.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-51-35460.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-52-35502.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-53-35916.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-54-35954.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-55-35987.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-56-36020.html,9d9381375d84a343
