hlasovani_id,zasedani,datum,osoba_id,jmeno_v_protokolu,klub_v_protokolu,volba,volba_original,zdroj_id,pouzitelne_pro_statistiky,omezeni_protokolu,predmet,url
Z9-02-051,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Nehlasoval,Nehlasoval,2c35d51a2c915030,ano,,"43. Návrh na poskytnutí neinvestičního příspěvku Hvězdárně a planetáriu Brno, příspěvkové organizaci – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-51-35460.html
Z9-02-050,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,cec30b1cd459cfdc,ano,,Body č. 40-42,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-50-34614.html
Z9-02-053,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,fbc9dd90c57704b8,ano,,"45. Návrh na poskytnutí individuální neinvestiční dotace spolku NADĚJE na projekt ""Humanitární ubytování pro matky s dětmi z Ukrajiny"" – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-53-35916.html
Z9-02-052,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,939101c3052a85af,ano,,44. Návrh na poskytnutí transferu městské části Brno-Řečkovice a Mokrá Hora a prodloužení termínů vyúčtování transferů v souvislosti s realizací projektů participativního rozpočtu – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-52-35502.html
Z9-02-054,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,5ca0e9aa3868d4cc,ano,,46. Návrh na snížení příspěvku zřizovatele příspěvkovým organizacím v působnosti Odboru sociální péče MMB na rok 2022 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-54-35954.html
Z9-02-056,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,63108f54c8a7ea4a,ano,,"48. Žádost o prominutí části nájemného za pronájem bufetů – Brixton-gastro, s. r. o.",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-56-36020.html
Z9-02-055,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,92e354bf9ac29c73,ano,,47. Návrh dodatku č. 1 ke smlouvám č. 7222090993 a č. 7222091059 o poskytnutí neinvestiční dotace v rámci dotačního programu I – sociální služby pro rok 2022,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-55-35987.html
Z9-02-057,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,51ab0d53d0d87c03,ano,,49. Finanční prostředky Fondu kofinancování projektů – listopad 2022 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-57-36055.html
Z9-02-058,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,5dba0fa6a606daa9,ano,,"50. Projekt ""Místní akční plán rozvoje vzdělávání ve městě Brně III"" – rozhodnutí o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-58-36084.html
Z9-02-059,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,fb6194adc0110ef1,ano,,"51. Projekt ""Zprostředkující subjekt ITI 3“ – změnové rozhodnutí o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-59-36116.html
Z9-02-060,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,09e3a46aa52c62c8,ano,,"52. Projekt ""Řízení ITI BMO 4“ – změnové rozhodnutí o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-60-36144.html
Z9-02-061,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,56c7ac6c7cb25e5e,ano,,"53. Projekt ""Adaptace na pracovní pozice v rámci prostupného zaměstnávání"" – posouzení projektu",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-61-36177.html
Z9-02-062,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,ea80f3de4a44e501,ano,,"54. Projekt ""Brno pomáhá pečovat doma – Socio info point"" – posouzení projektu",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-62-36205.html
Z9-02-063,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,12acfeffb5b6883c,ano,,"55. Projekt ""Rozšíření monitoringu a logování síťových prvků SMB"" – posouzení projektu",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-63-36234.html
Z9-02-064,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,dba642e70618bad0,ano,,56. Projekt “Fotbalové centrum Brno – rekonstrukce hřiště UT 2“ – posouzení projektu,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-64-36267.html
Z9-02-066,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,f3f02dd5268439be,ano,,"58. Projekty ""Fotovoltaický systém pro městskou část Brno-Líšeň"" – změna parametrů posouzení projektů",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-66-36338.html
Z9-02-067,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,0b4167c6dcd878b7,ano,,"59. Úprava rozpočtu Fondu bytové výstavby, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-67-36370.html
Z9-02-065,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,d9bd578f3f38d745,ano,,"57. Projekt ""Podpora uplatnitelnosti ohrožených skupin trhu práce na území města Brna metodou Individual Placement and Support"" – posouzení projektu",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-65-36306.html
Z9-02-068,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,d4ee497e3f1f8fb1,ano,,"60. Návrh na založení právnických osob společenství vlastníků jednotek pro domy Zámezí č.p. 290, 291, 292, 298, 299, 300, Brno-Jehnice",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-68-36402.html
Z9-02-069,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,b27c795a027d0588,ano,,"61. Návrh na založení právnické osoby s názvem ""Společenství vlastníků Keřová 17, 19, Brno"" – společenství vlastníků jednotek pro dům č.p. 706 v k. ú. Žebětín, Brno",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-69-36436.html
Z9-02-073,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,7ddc8c5a935ebe5a,ano,,"67. Návrh nabytí pozemků v k. ú. Horní Heršpice pro stavbu ""Protipovodňová opatření města Brna – etapa XXX (lokalita Sokolova-Vomáčkova)"" do vlastnictví statutárního města Brna",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-73-36642.html
Z9-02-071,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,fa0d8985e851f7d8,ano,,"62. Návrh pověření zástupce statutárního města Brna v představenstvu a na členských schůzích bytových družstev Dostupné bydlení Kamenný vrch II, bytové družstvo; Dostupné bydlení Francouzská, bytové družstvo; Dostupné bydlení V Aleji, bytové družstvo",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-71-36555.html
Z9-02-072,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,cefafb6de47709b7,ano,,Body č. 63-66,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-72-36608.html
Z9-02-074,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,3c12b5dd077dfa98,ano,,68. Záměr nabytí pozemku p. č. 3754/26 v k. ú. Královo Pole z vlastnictví České republiky-Ministerstva obrany do vlastnictví statutárního města Brna,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-74-36680.html
Z9-02-077,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,3a8f06313ea01bb6,ano,,Body č. 73-78,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-77-36826.html
Z9-02-075,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,48992de7cf00711c,ano,,"Body č. 69, 70, 71",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-75-36733.html
Z9-02-076,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,0e374cc2b6c3f756,ano,,"72. Nabídka předkupního práva ke stavbě bez č. p./č. e., způsob využití garáž, postavené na pozemku p. č. 744 v k. ú. Husovice - var. A",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-76-36783.html
Z9-02-078,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,c4b87876b22eefdb,ano,,79. Návrh na uzavření dodatku č. 1 ke Smlouvě o uzavření budoucí kupní smlouvy č. 6319074508 s Masarykovou univerzitou,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-78-36858.html
Z9-02-080,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,a0ba4843e3ed4c9f,ano,,"81. Návrh nabytí pozemků p. č. 1193/3 a p. č. 1193/30, oba v k. ú. Bohunice",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-80-36923.html
Z9-02-079,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,3731e1ed381c8b5f,ano,,80. Návrh na neuznání vlastnického práva k části pozemku p. č. 2714/1 v k. ú. Kohoutovice,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-79-36891.html
Z9-02-081,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,604eeb74986c218f,ano,,"82. Návrh směny části pozemku p. č. 294/1 za pozemek p. č. 267/26, vše v k. ú. Brněnské Ivanovice",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-81-36956.html
Z9-02-082,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,e0cb0b489811bd97,ano,,"83. Návrh svěření majetku města městské části Brno-Bohunice, pozemek p. č. 203/12 v k. ú. Bohunice",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-82-36983.html
Z9-02-083,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,24395f8060b50606,ano,,"84. Návrh odnětí svěřeného majetku města městské části Brno-Tuřany, pozemků p. č. 436/1, p. č. 2360, p. č. 2362/1, p. č. 2367, p. č. 2372/1, p. č. 2372/2 v k. ú. Holásky",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-83-37016.html
Z9-02-085,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,7cc5dac9e36b1c7f,ano,,"86. Návrh Smlouvy o budoucí smlouvě darovací stavby rozšíření silnice č. III/37915 a částí pozemků v k. ú. Lesná a k. ú. Husovice, do vlastnictví Jihomoravského kraje, pro stavbu „Prodloužení TT Lesná“",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-85-37083.html
Z9-02-086,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,a3a62d0185475476,ano,,"87. Návrh Smlouvy o budoucí smlouvě darovací pro stavbu „MČ Brno–Chrlice, chodník a autobusové zálivy podél ulice Zámecká“",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-86-37112.html
Z9-02-084,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,8023d789eb509e2b,ano,,85. Návrh Smlouvy o budoucí smlouvě darovací pro akci „SSZ Přístavní – Obvodová“,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-84-37046.html
Z9-02-087,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,07bf76e7aff142dd,ano,,88. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Revitalizace areálu Obora“,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-87-37141.html
Z9-02-088,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,29db11eef9c8a7c1,ano,,89. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Nová Zvonařka s. r. o. – Polyfunkční městský projekt I. ETAPA – BLOK A“,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-88-37176.html
Z9-02-089,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,fe4e7165f616b9f2,ano,,"90. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Komunikace a odstavné plochy u prodejního objektu Halasovo náměstí, Brno – Lesná“",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-89-37212.html
Z9-02-090,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,c439f38c9efe015e,ano,,91. Návrh na poskytnutí investičních a neinvestičních transferů městským částem z rozpočtu Odboru školství a mládeže MMB v rámci postoupených příjmů od města na rok 2023,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-90-37476.html
Z9-02-091,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,64d50026f6815c7e,ano,,"92. Návrh na změnu části usnesení Z9/01. zasedání Zastupitelstva města Brna, konaného dne 20. 10. 2022, bod č. 4 – návrh na rozšíření oblastí svěřených primátorce města Brna",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-91-37514.html
Z9-02-092,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,fc71f45c0b473691,ano,,"93. Projekt ""Integrace ukrajinských uprchlíků ve městě Brně"" – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-92-37563.html
Z9-02-093,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,9b36f19d5aebdb63,ano,,94. Dodatek č. 1 ke smlouvě o poskytnutí individuální investiční dotace z rozpočtu města Brna na realizaci uměleckého díla k 200. výročí narození Gregora Johanna Mendela,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-93-37852.html
Z9-02-094,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,021a84ee0ee8879d,ano,,pokračování jednání,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-94-37926.html
Z9-02-095,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,f032d810c6778f8c,ano,,"95. Návrh Dodatku č.1 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury ""Městský blok Belle Rock“",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-95-37963.html
Z9-05-001,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),43a84fcb6eb809c9,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-1-29395.html
Z9-05-003,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),1b6e06863b50410e,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 128, 129, 130,131",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-3-29641.html
Z9-02-096,Z9/02,2022-11-15,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano,9a51af1f231fc89d,ano,,"12. Návrh Dodatku č. 29 Smlouvy o závazku veřejné služby a kompenzaci z veřejné přepravy cestujících, uzavřené mezi statutárním městem Brnem a Dopravním podnikem města Brna, a. s.",https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-96-39860.html
Z9-05-002,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),f02abf0387ebe3d8,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 9, 52, 55, 64, 105, 125, 126",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-2-29615.html
Z9-05-004,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),889aed1d4d17cfcc,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-4-29670.html
Z9-05-005,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),a80913391742b6af,ano,,4. Návrh na zvolení členů Rady Klubu zastupitelů města Brna,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-5-29701.html
Z9-05-006,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),7e643b4eee64890d,ano,,5. Návrh na změnu delegování zástupce statutárního města Brna na všech valných shromážděních a jednáních Partnerství pro městskou mobilitu,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-6-29733.html
Z9-05-007,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),a8d529c97b062c67,ano,,6. Návrh Memoranda o porozumění mezi statutárním městem Brnem a městem Tchao-jüan na Tchaj-wanu.,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-7-29780.html
Z9-05-008,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),de50c75e7ee62174,ano,,"7. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění a doplňuje obecně závazná vyhláška statutárního města Brna č. 2/2017, kterou se stanoví školské obvody základních škol, ve znění pozdějších vyhlášek",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-8-30066.html
Z9-05-009,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),085d6ed66e3eec57,ano,,"8. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění a doplňuje obecně závazná vyhláška statutárního města Brna č. 3/2017, kterou se stanoví školské obvody mateřských škol, ve znění pozdějších vyhlášek",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-9-30103.html
Z9-05-012,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),5e9a1113a1c79837,ano,,11. Aktualizace rozpočtu Odboru dopravy MMB – únor 2023 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-12-31172.html
Z9-05-011,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),8e1dde7e377a01e9,ano,,10. Návrh rozpočtového opatření – aktualizace rozpočtu zdrojů a výdajů města Brna na rok 2023,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-11-31141.html
Z9-05-013,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),5263bd3902fa75c9,ano,,12. Aktualizace rozpočtu Odboru městské informatiky MMB – únor 2023 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-13-31203.html
Z9-05-014,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),1822fe274e80c4a8,ano,,13. Asanace havarijního skalního řícení v k. ú. Pisárky – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-14-31236.html
Z9-05-016,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),f098d11b1f015779,ano,,"15. Návrh na využití prostředků Veřejné sbírky statutárního města Brna na zmírnění následků pandemie virové nemoci SARS-CoV-2, návrh darovací smlouvy se Sociálním nadačním fondem, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-16-31348.html
Z9-05-015,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),18406f04bf5ad71b,ano,,"14. Návrh rozpočtového opatření v souvislosti s realizací projektu participativního rozpočtu ""Volejbalové kurty Lužánky""",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-15-31268.html
Z9-05-017,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),f6b9da519d222e55,ano,,16. Návrh na poskytnutí peněžitého daru do majetku Jihomoravského filmového nadačního fondu,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-17-31380.html
Z9-05-018,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),9aa980d87c284950,ano,,"17. Kancelář architekta města Brna, příspěvková organizace – návrh na převod části schváleného neinvestičního neúčelového příspěvku na investiční transfer, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-18-31413.html
Z9-05-019,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),4f1887f2afefd418,ano,,18. Zapojení Fondu rezerv a rozvoje k financování běžných výdajů Odboru sportu MMB v roce 2023 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-19-31450.html
Z9-05-020,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),33a68928d4c9970a,ano,,19. Zapojení Fondu rezerv a rozvoje v souvislosti s navýšením rozpočtu běžných a kapitálových výdajů Odboru životního prostředí MMB roku 2023 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-20-31485.html
Z9-05-022,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),6e74f2ee847869c3,ano,,"21. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem na poskytnutí dotace z rozpočtu města Brna Povodí Moravy, s. p., návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-22-31556.html
Z9-05-021,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),cc2223a51ea1a60a,ano,,"20. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím účelové neinvestiční dotace Ptačímu centru, o. p. s. – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-21-31521.html
Z9-05-023,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),8ac53e2c69340ca2,ano,,22. Zapojení Fondu rezerv a rozvoje k financování běžných a kapitálových výdajů Odboru kultury MMB v roce 2023 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-23-31788.html
Z9-05-024,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),f24aed7743176d15,ano,,23. Zapojení Fondu rezerv a rozvoje k financování kapitálových výdajů Odboru školství a mládeže MMB – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-24-31828.html
Z9-05-026,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),d55d11a0d2291c0b,ano,,25. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem na poskytnutí investičního transferu městské části Brno-Chrlice – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-26-31903.html
Z9-05-025,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),043119d744d93f55,ano,,24. Zapojení Fondu rezerv a rozvoje v souvislosti s navýšením běžných a kapitálových výdajů Odboru školství a mládeže MMB v roce 2023 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-25-31871.html
Z9-05-027,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),4bd29bc7e38d9e26,ano,,26. Zapojení Fondu rezerv a rozvoje v souvislosti s projektem rekonstrukce domova pro seniory Nopova – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-27-33535.html
Z9-05-028,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),c7c5c2aba05d538a,ano,,"27. Zapojení Fondu rezerv a rozvoje v souvislosti s navýšením poskytnuté dotace z rozpočtu města Brna na projekt IgnisBrunensis– mezinárodní přehlídka ohňostrojů s hudbou v letech 2020-2023 - návrh rozpočtového opatření, návrh dodatku č. 2",https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-28-33785.html
Z9-05-030,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),887893c0413663ed,ano,,129. Zapojení Fondu rezerv a rozvoje v souvislosti s navýšením rozpočtu běžných výdajů Odboru strategického rozvoje a spolupráce MMB roku 2023 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-30-33982.html
Z9-05-029,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),c9ec4f41341e1368,ano,,128. Zapojení Fondu rezerv a rozvoje v souvislosti s konáním mezinárodní konference k výročí založení Starobrněnského kláštera a obnovou vybavení prostor na Nové radnici – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-29-33829.html
Z9-05-031,Z9/05,2023-02-28,jitka-ivicicova,Jitka Ivičičová,Lidovci a Starostové,Ano,Ano (VK),cedd5e674c509356,ano,,28. Návrh na změnu účelu použití investičního transferu městské části Brno-střed – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-05/20230228-31-34131.html
