hlasovani_id,zasedani,datum,osoba_id,jmeno_v_protokolu,klub_v_protokolu,volba,volba_original,zdroj_id,pouzitelne_pro_statistiky,omezeni_protokolu,predmet,url
Z9-20-072,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),8609a26f6e1ab1c0,ano,,61. Návrh na změnu účelu použití částí neinvestičních a investičních transferů poskytnutých městským částem na rok 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-72-43363.html
Z9-20-074,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),f0e990a3d7a61608,ano,,63. Návrh na poskytnutí individuální neinvestiční dotace na projekt Comic-Con Junior,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-74-43434.html
Z9-20-075,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),0926caaab00f7491,ano,,64. Návrh na poskytnutí neinvestiční dotace na zajištění provozu Realitní společnosti města Brna a. s.,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-75-43464.html
Z9-20-076,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),6b36dd43cd741b45,ano,,66. Návrh Smlouvy o poskytnutí investičního příspěvku „Nová Zbrojovka – objekt G“,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-76-43496.html
Z9-20-077,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Nehlasoval,Nehlasoval (VK),b0e28577fc98710b,ano,,"67. Návrh smlouvy o poskytnutí dotace Moravian Science Centre Brno, příspěvkové organizaci, na spolufinancování VIDA! science centra v období od 1. 1. 2025 do 31. 12. 2025 - var. A",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-77-43616.html
Z9-20-078,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),314da3a0880463af,ano,,"67. Návrh smlouvy o poskytnutí dotace Moravian Science Centre Brno, příspěvkové organizaci, na spolufinancování VIDA! science centra v období od 1. 1. 2025 do 31. 12. 2025 - var. B",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-78-43645.html
Z9-20-079,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),5b44468ffdb7fccf,ano,,68. Projekty financované z Fondu kofinancování projektů – říjen 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-79-43682.html
Z9-20-080,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),c08ec11aed542338,ano,,69. Finanční prostředky Fondu kofinancování projektů – říjen 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-80-43713.html
Z9-20-081,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),66559ecba316c924,ano,,"70. Projekt ""Výstavba MŠ Šámalova"" – rozhodnutí o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-81-43745.html
Z9-20-082,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),cc4ffefb33c1b80b,ano,,"71. Projekt ""MŠ Holásky – novostavba při ulici Tomáše Krumla, Brno"" - rozhodnutí o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-82-43771.html
Z9-20-083,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),21090d525cf98dc7,ano,,"72. Projekt ""Výstavba budovy mateřské školy, školní družiny a úprava přilehlého školního hřiště v areálu ZŠ Přemyslovo náměstí 1"" – rozhodnutí o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-83-43798.html
Z9-20-085,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),f0ed9a5f147abab1,ano,,"74. Projekt ""Revitalizace Žebětínského rybníka"" – návrh smlouvy o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-85-43855.html
Z9-20-084,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),d536ae3bc2ae06c4,ano,,"73. Projekt ""Přístavba Logopedické třídy MŠ Hatě Brno Ivanovice, Hatě 81/19"" – rozhodnutí o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-84-43825.html
Z9-20-086,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),5924687f1578a3d8,ano,,"75. Projekt ""Rosteme s uměním"" – posouzení projektu, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-86-43887.html
Z9-20-087,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),131fbff2cd4f45b8,ano,,"76. Projekt ""Vstupní objekt s parkovištěm pro Zoo Brno – 1. etapa"" – posouzení projektu",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-87-43916.html
Z9-20-088,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),0a62b30781f71749,ano,,"77. Projekt ""Obnova vodní nádrže U Panenky Marie, k. ú. Bosonohy"" – posouzení projektu",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-88-43944.html
Z9-20-089,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),93d7a1d6e5c844a4,ano,,"78. Projekt ""Bosonožské náměstí – úprava veřejného prostranství"" – změna parametrů posouzení projektu",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-89-43972.html
Z9-20-091,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),2b44b62e05c32716,ano,,80. Přehled bytů poskytnutých v celoměstském zájmu za 1. pololetí roku 2024,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-91-44032.html
Z9-20-090,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),cfc9875930c734b6,ano,,"79. Projekt ""Interoperabilita a eHealth Úrazové nemocnice v Brně"" – návrh pověřovacího aktu",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-90-44001.html
Z9-20-092,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),49f2235cc59ac9a9,ano,,81. Návrh rozpočtového opatření – Aktualizace očekávaného čerpání rozpočtu kapitálových a běžných výdajů Fondu bytové výstavby v roce 2024,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-92-44067.html
Z9-20-093,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),fe2c8745d4114196,ano,,"82. Návrh rozpočtového opatření v souvislosti s vrácením finančních prostředků poskytnutých městské části Brno-Královo Pole z Fondu bytové výstavby na akci ""BD Veleslavínova 1 - úpravy bytového domu, 7 b. j.""",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-93-44100.html
Z9-20-096,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),6b87e2cec31dd4b8,ano,,112. Návrh směny pozemků v k. ú. Žebětín,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-96-44321.html
Z9-20-094,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),a818a717f359165e,ano,,"83. Návrh na odnětí svěřeného nemovitého majetku města městské části Brno-střed, 2 jednotek v domech Dřevařská 31 a Dřevařská 33 v k. ú. Veveří",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-94-44129.html
Z9-20-095,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),b35ffb3d466f4393,ano,,Body č. 84-111,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-95-44281.html
Z9-20-097,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),c3faf4fe9a8b5a46,ano,,113. Návrh na uzavření dodatku č. 1 ke smlouvě o budoucí směnné smlouvě č. 6321072538 ze dne 06.09.2021,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-97-44353.html
Z9-20-098,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),6fcc0a3343c65dd8,ano,,Body č. 114-115,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-98-44410.html
Z9-20-099,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),e4aa424c80fc18bb,ano,,"116. Návrh svěření majetku města městské části Brno-Tuřany, pozemku p. č. 140,k. ú.Dvorska včetně stavby bez čp/če, pozemku p. č. 128 k. ú. Holásky včetně stavby bez čp/če",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-99-44446.html
Z9-20-100,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),6c35bcd9f172608a,ano,,"117. Návrh svěření majetku města Brna městské části Brno-Líšeň, pozemku p. č. 3873,k. ú. Líšeň",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-100-44502.html
Z9-20-101,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),8e6497fddaebe390,ano,,Body č. 118-119,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-101-44530.html
Z9-20-102,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),a43815cd5c0cd5db,ano,,120. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Nová Zbrojovka – objekt H“,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-102-44734.html
Z9-20-103,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),c00f7834efb993b3,ano,,"121. Projekt ""Akademické náměstí včetně parkovacího domu"" - návrh dodatku č. 1 ke smlouvě o právu provést stavbu a vypořádání pozemků pod stavbou",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-103-44763.html
Z9-20-104,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),bc9e64b157097c11,ano,,122. Návrh Dodatku č. 2 ke Smlouvě o výstavbě veřejné infrastruktury „Polyfunkční dům Železniční Brno-Komárov“,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-104-44790.html
Z9-18-002,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,80b475617f86eb4c,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-2-29798.html
Z9-18-003,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,11147acf91d86665,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 8, 93, 108, 149",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-3-29854.html
Z9-18-001,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,7a624c4e3832caa0,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-1-29489.html
Z9-18-004,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,93f5ed9e2f8cf728,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 166, 167, 168",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-4-29891.html
Z9-18-005,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,6a3f4b72cd7651a3,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-5-30073.html
Z9-18-006,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,aa8753c55aa919a2,ano,,"5. Návrh na pojmenování nových ulic, návrh na pojmenování prodloužení stávající ulice a návrh na pojmenování nábřeží, vše na území města Brna",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-6-30125.html
Z9-18-007,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,443fad4a9178671c,ano,,"6. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 11/2017, o nočním klidu, ve znění pozdějších vyhlášek",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-7-30187.html
Z9-18-008,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,7013a222e988fa56,ano,,"9. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 26/2023, o místních poplatcích, vč.",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-8-30508.html
Z9-18-009,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,f91e96f499979cbe,ano,,"7. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 9/2017, o pravidlech pro pohyb psů, ve znění pozdějších vyhlášek",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-9-30566.html
Z9-18-010,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,4437590f225eb444,ano,,10. Finanční hospodaření dobrovolného svazku obcí České dědictví UNESCO za rok 2023,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-10-32470.html
Z9-18-011,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,747f2114f5e275fb,ano,,"12. Projekt OHB II – linka K1 (SAKO Brno, a. s.) – informace o plnění Koncernového pokynu č. 4/2023 ze dne 06.12.2023",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-11-35225.html
Z9-18-012,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,2e9bb9648c8d715e,ano,,13. Výsledky hospodaření statutárního města Brna za I. čtvrtletí roku 2024,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-12-35267.html
Z9-18-013,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,77ab966439f71daa,ano,,"14. Návrh harmonogramu přípravy návrhu rozpočtu statutárního města Brna na rok 2025, návrh rozsahu a struktury návrhu střednědobého výhledu rozpočtu statutárního města Brna na období 2026-2030",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-13-35315.html
Z9-18-015,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,2d442106ba32c387,ano,,16. Návrh na použití zdrojů Fondu mobility – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-15-35381.html
Z9-18-016,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,330527b3e9cfe909,ano,,17. Realizace bezbariérových úprav – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-16-35418.html
Z9-18-018,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,1d75e4f8efb9c7d0,ano,,"19. Aktualizace rozpočtu Odboru participace MMB a zapojení nedočerpaných výdajů na PARO projekty z?roku 2023 do rozpočtu města Brna na rok 2024, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-18-35492.html
Z9-18-019,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,e4e67807221d8345,ano,,"20. Zapojení FRR na krytí běžných výdajů a dotací DPMB, a. s., aktualizace rozpočtu běžných a kapitálových výdajů Odboru dopravy MMB a Odboru investičního MMB – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-19-35550.html
Z9-18-020,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,ef5985277267a6be,ano,,"21. Přesun běžných a kapitálových výdajů v rámci rozpočtu Odboru správy majetku MMB, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-20-35582.html
Z9-18-021,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,4d4ad32cc0d46654,ano,,"22. Přesun běžných a kapitálových výdajů v rámci rozpočtu Odboru vnitřních věcí MMB, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-21-35620.html
Z9-18-022,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,88c74970f5793d38,ano,,"23. Zapojení vyšších příjmů roku 2024 a přesun běžných výdajů v rámci rozpočtu Odboru správy majetku, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-22-35663.html
Z9-18-023,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,1fd0b974d5dc58f1,ano,,24. Zapojení vyšších příjmů Odboru strategického rozvoje a spolupráce MMB na úhradu přeplatků za energie a služby nájemcům v areálu Vysokého učení technického v Brně – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-23-35711.html
Z9-18-024,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,5c4d0c0ec9c21a20,ano,,25. Zapojení volných zdrojů minulých let do rozpočtu Odboru vnitřních věcí MMB v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-24-35755.html
Z9-18-025,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,236fccbacf2709a1,ano,,"26. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím účelového neinvestičního příspěvku Muzeu města Brna, příspěvkové organizaci, na zajištění projektu ""Art protis 60 let brněnské legendy"" v roce 2024 – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-25-35800.html
Z9-18-026,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,b71c596505ff68ad,ano,,"27. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím účelových neinvestičních příspěvků Filharmonii Brno, příspěvkové organizaci, v roce 2024- návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-26-36797.html
Z9-18-027,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,2d4946e415bbddc0,ano,,"28. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím příspěvků Muzeu města Brna, příspěvkové organizaci na rekonstrukci a revitalizaci zahrady Arnoldovy vily a na údržbu a správu ploch u Arnoldovy vily v roce 2024 – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-27-36841.html
Z9-18-028,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,0da30c27b1b590f3,ano,,"29. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem Dodatku č. 1 ke Smlouvě o poskytnutí dotace spolku Ensemble Opera Diversa, z. s., na realizaci projektu ""Divadlo Diversa"" – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-28-36881.html
Z9-18-029,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,3a9d0e0408dbea25,ano,,"30. Zapojení Fondu rezerv a rozvoje v souvislosti s předfinancováním doplatku grantu v souladu s Grantovou dohodou pro projekt s více příjemci v rámci programu ERASMUS+, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-29-36917.html
Z9-18-030,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,43eb3b1f3aed7466,ano,,31. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím investičního transferu městské části Brno-Řečkovice a Mokrá Hora – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-30-36950.html
Z9-18-031,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,b0af81a0be69d7ca,ano,,"32. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím individuální investiční dotace spolku FC Svratka Brno, z. s., na rekonstrukci fotbalového hřiště FC Svratka Brno v Brně-Žabovřeskách – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-31-36986.html
Z9-18-032,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,c870ea1595c950c9,ano,,"33. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím individuální investiční dotace spolku FBŠ Hattrick Brno, z. s., na vybudování multifunkční sportovní plochy v areálu TJ Start Brno na ul. Loosova 1b, Brno – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-32-37025.html
Z9-20-105,Z9/20,2024-10-15,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano (VK),77458d6c50b353aa,ano,,"123. Návrh odnětí svěřeného majetku města městské části Brno-sever, pozemku p. č. 1643/7, k. ú. Černá Pole",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-105-44822.html
Z9-18-014,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,fa99e95cee459840,ano,,15. Návrh Změny č. 3 Dotačních pravidel,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-14-35348.html
Z9-18-017,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,14144e0f177b90d3,ano,,18. Aktualizace rozpočtu Odboru investičního MMB – červen 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-17-35454.html
Z9-18-036,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,84df67f3497eea54,ano,,37. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora vytváření zelených střech,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-36-37312.html
Z9-18-037,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,325d4452b824bee4,ano,,"38. Návrh na poskytnutí individuální účelové neinvestiční dotace Územnímu sdružení Českého zahrádkářského svazu Brno-město na podporu zahrádkářských akcí, vzdělávacích aktivit a zapojení dětí a mládeže – návrh smlouvy a rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-37-37351.html
Z9-18-038,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,49acf22ef8cbfeab,ano,,"39. Návrh na poskytnutí individuální neinvestiční dotace KOMETA GROUP, spolek na zabezpečení projektu „Podpora Akademie v rámci HC KOMETA BRNO“ v roce 2024",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-38-37436.html
Z9-18-039,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,9835b596678b5d60,ano,,40. Návrh na poskytnutí individuálních neinvestičních a investičních dotací pro oblast tělovýchovy a sportu pro rok 2024 – I. kolo – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-39-37479.html
Z9-18-040,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,537fa6591de2f556,ano,,41. Návrh na poskytnutí individuální investiční dotace z rozpočtu města Brna na realizaci pamětní desky věnované Oto Mádrovi a spol.; návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-40-37527.html
Z9-18-041,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,f6f29ffb38e0adbf,ano,,"42. Návrh na poskytnutí individuální neinvestiční dotace Národnímu institutu nápomoci, zastoupení, opatrovnictví a péče České republiky, z. ú., na předložený projekt – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-41-37566.html
Z9-18-042,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,0ff7c81414e010d9,ano,,"43. Návrh na poskytnutí účelového neinvestičního příspěvku Waldorfské škole Brno-střední škole, základní škole a mateřské škole, příspěvkové organizaci – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-42-37600.html
Z9-18-044,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,517254a18be41c61,ano,,"44. Návrh na poskytnutí neinvestičních příspěvků základním školám na realizaci projektu ""Participace ve školách"" – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-44-40375.html
Z9-18-045,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,9cb30b4f8ca8b869,ano,,45. Návrh na poskytnutí neinvestičních transferů městským částem za účelem úhrady provozních nákladů středisek volného času – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-45-40473.html
Z9-18-033,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Ano,Ano,92ac1f609795f19a,ano,,"34. Zapojení Fondu rezerv a rozvoje na krytí nákladů investiční akce ""Domov pro seniory Brno, Nopova"" - návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-33-37061.html
Z9-18-047,Z9/18,2024-06-18,petr-borecky-1,Petr Bořecký,Lidovci a Starostové,Nehlasoval,Nehlasoval,320e5a798637dca0,ano,,"47. Návrh na poskytnutí neinvestičního příspěvku Hvězdárně a planetáriu Brno, příspěvkové organizaci – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-18/20240618-47-40549.html
