hlasovani_id,zasedani,datum,osoba_id,jmeno_v_protokolu,klub_v_protokolu,volba,volba_original,zdroj_id,pouzitelne_pro_statistiky,omezeni_protokolu,predmet,url
Z9-20-001,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,70b8db83321d99c9,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-1-29608.html
Z9-20-002,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,97b2f5274ecc5943,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 20, 24, 46, 62, 65",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-2-30163.html
Z9-20-004,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,f44f4ef34b64df33,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o návrhu pí. Drápalové na zařazení bodu č. 124",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-4-30237.html
Z9-20-003,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,e14729f4b004a8eb,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 123",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-3-30186.html
Z9-20-005,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,d923ee796691d5ea,ano,,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-5-30261.html
Z9-20-006,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,c52f582100e12351,ano,,"124. Nezákonné jednání generálního ředitele Dopravního podniku Brno, a. s., Ing. Miloše Havránka - hlasování o návrhu p. Kerndla",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-6-32986.html
Z9-20-007,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,11868e513260e182,ano,,"124. Nezákonné jednání generálního ředitele Dopravního podniku Brno, a. s., Ing. Miloše Havránka - hlasování o návrhu p. Zemka",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-7-33036.html
Z9-20-008,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,194185fd83eafda4,ano,,"124. Nezákonné jednání generálního ředitele Dopravního podniku Brno, a. s., Ing. Miloše Havránka",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-8-33077.html
Z9-20-009,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,98ea507957be0d43,ano,,"6. Návrh změny stanov obchodní společnosti Veletrhy Brno, a. s.",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-9-33836.html
Z9-20-010,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,f514f6582d08660f,ano,,"7. Dodatky ke zřizovacím listinám Nemocnice Milosrdných bratří, příspěvkové organizace, a Sdružení zdravotnických zařízení II Brno, příspěvkové organizace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-10-33883.html
Z9-20-011,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,5caf68b4bf3a568b,ano,,"8. Návrh Dodatku č. 1 ke Zřizovací listině Chovánek – dětské centrum rodinného typu, příspěvková organizace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-11-33911.html
Z9-20-012,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,1d57a5d94c4ea293,ano,,"9. Návrh Dodatku č. 1 ke zřizovací listině Základní školy Brno, Čejkovická 10, příspěvkové organizace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-12-33942.html
Z9-20-013,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,2e1378fc81f12697,ano,,"10. Návrh změny zakládací smlouvy a stanov Centrály cestovního ruchu – Jižní Morava, z. s. p. o.",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-13-33973.html
Z9-20-014,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,cf308550fc9479df,ano,,"11. Projekt zařízení na anaerobní digesci bioodpadů pro území statutárního města Brna a okolí – návrh Dohody o vypořádání závazků, návrh Memoranda o spolupráci se společností SAKO Brno, a. s., a Recovera Využití zdrojů a. s.",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-14-34411.html
Z9-20-015,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,6956e690698b1fd2,ano,,12. Rozvoj služeb odpadového hospodářství pro město Brno v návaznosti na připravovanou legislativu,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-15-34631.html
Z9-20-016,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,ae5fab8cff334fe5,ano,,13. Aktualizace Územní energetické koncepce statutárního města Brna na roky 2024–2028,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-16-34835.html
Z9-20-017,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,dac2630376e9bd12,ano,,14. Návrh aktualizace Integrované strategie rozvoje Brněnské metropolitní oblasti 2021+,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-17-35030.html
Z9-20-019,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,f09ee99cf0aaad29,ano,,"16. Veletrhy Brno, a. s. - náhrada újmy vzniklé v důsledku plnění Koncernového pokynu č. 01/2021 – část IV., návrh Smlouvy o náhradě újmy",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-19-35089.html
Z9-20-018,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,48e148b508a2cd3f,ano,,15. Návrh střednědobého výhledu rozpočtu statutárního města Brna na období 2025-2029,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-18-35059.html
Z9-20-020,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,f003e629d44d2f14,ano,,17. Návrh rozpočtového opatření v souvislosti s přenesením působnosti obecního stavebního úřadu z úřadů městských částí na Magistrát města Brna,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-20-35122.html
Z9-20-021,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,ee3bd240fe4f6c8d,ano,,18. Návrh rozpočtového opatření – přesun finančních prostředků z rozpočtu Odboru územního plánování a rozvoje MMB do rozpočtu Odboru vnitřních věcí MMB,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-21-35153.html
Z9-20-022,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,37a137404b52ade1,ano,,19. Aktualizace rozpočtu Odboru investičního MMB – říjen 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-22-35184.html
Z9-20-023,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,12310dc18f23242f,ano,,21. Návrh na použití zdrojů Fondu mobility – návrh rozpočtového opatření - bod č. 1,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-23-35506.html
Z9-20-024,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,08d153bf6e9b0a2f,ano,,21. Návrh na použití zdrojů Fondu mobility – návrh rozpočtového opatření - bod č. 2,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-24-35527.html
Z9-20-025,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,bfb24673dee1f9be,ano,,21. Návrh na použití zdrojů Fondu mobility – návrh rozpočtového opatření - bod č. 3,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-25-35560.html
Z9-20-026,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,ce959758190285b9,ano,,21. Návrh na použití zdrojů Fondu mobility – návrh rozpočtového opatření - 2. část,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-26-35586.html
Z9-20-027,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,cf36bdcbf46878f9,ano,,22. Návrh rozpočtového opatření v souvislosti se změnou pořadatele Brno Art Open,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-27-35617.html
Z9-20-028,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,fb0bc948b0d941f8,ano,,23. Návrh rozpočtového opatření – přesun běžných a kapitálových výdajů rozpočtu 4. úseku v souvislosti s nákupem nástroje pro sledování stavu systémů MMB – kybernetická bezpečnost,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-28-35650.html
Z9-20-030,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,3d557c7987437e21,ano,,26. Aktualizace očekávaného čerpání rozpočtu kapitálových a běžných výdajů Odboru vnitřních věcí MMB v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-30-35984.html
Z9-20-029,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,c6419b7e983e8d54,ano,,25. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Městské policie Brno v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-29-35956.html
Z9-20-032,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,922da0c45b9c7347,ano,,28. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru vodního a lesního hospodářství a zemědělství MMB v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-32-36042.html
Z9-20-031,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,3ecade715b3135db,ano,,27. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru životního prostředí MMB v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-31-36012.html
Z9-20-034,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,f1a6b2c8691d950c,ano,,30. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru zdraví MMB v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-34-36105.html
Z9-20-033,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,0db3e55021ffaabb,ano,,29. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů a prodloužení čerpání účelového neinvestičního příspěvku u příspěvkové organizace v působnosti Odboru kultury MMB v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-33-36076.html
Z9-20-035,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,c98bcc1eee3988e7,ano,,31. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru městské informatiky MMB v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-35-36132.html
Z9-20-036,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,b7c2279ccebafc48,ano,,32. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Kanceláře marketingu a cestovního ruchu MMB v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-36-36161.html
Z9-20-037,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,c1d39044ee5b5c97,ano,,"33. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru správy majetku MMB v roce 2024, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-37-36191.html
Z9-20-038,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,dc5ab956362c014a,ano,,"34.	Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Majetkového odboru MMB v roce 2024, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-38-36225.html
Z9-20-040,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Nehlasoval,Nehlasoval,d6efb7962e54bb80,ano,,36. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru územního plánování a rozvoje Magistrátu města Brna v roce 2024 – návrh rozpočtového opatření - návrh pí Flamikové,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-40-36562.html
Z9-20-039,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,662bc16bfc152f3e,ano,,35. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru dopravy MMB a běžných a kapitálových výdajů Fondu mobility v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-39-36256.html
Z9-20-041,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,ae0c2cb90d6611f2,ano,,36. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru územního plánování a rozvoje Magistrátu města Brna v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-41-36587.html
Z9-20-042,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,f0cee87d68a4e999,ano,,"37. Zřízení Fondu Dáme na vás, aktualizace očekávaného čerpání rozpočtu kapitálových a běžných výdajů na projekty participativního rozpočtu v roce 2024 – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-42-36619.html
Z9-20-044,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,8eddab8c2933bdd6,ano,,39. Zapojení Fondu rezerv a rozvoje v souvislosti s navýšením rozpočtu na opravy a údržbu sběrných středisek odpadů – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-44-36683.html
Z9-20-043,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,c508b69b1ef8db49,ano,,38. Tvorba Fondu rezerv a rozvoje na základě očekávaného nedočerpání rozpočtu kapitálových výdajů Odboru životního prostředí MMB roku 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-43-36652.html
Z9-20-046,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,d7bb3d2f332205ba,ano,,41. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím neinvestičního transferu městské části Brno-střed – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-46-36745.html
Z9-20-045,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,3c555dc014e8f29d,ano,,"40. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím investičního příspěvku Veřejné zeleni města Brna, příspěvkové organizaci – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-45-36715.html
Z9-20-047,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,f73432b29dbca77f,ano,,42. Zapojení Fondu rezerv a rozvoje v souvislosti se zajištěním provozu obecního systému odpadového hospodářství – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-47-36772.html
Z9-20-048,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,60a6ca1ec6f4d585,ano,,"43. Zapojení Fondu rezerv a rozvoje v souvislosti se zajištěním úhrady daně z nemovitých věcí, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-48-36801.html
Z9-20-049,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,e5a8280465b29d94,ano,,44. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem poskytnutí individuální dotace z rozpočtu města Brna v roce 2024 spolku Kantiléna z. s. na realizaci koncertního turné po USA – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-49-36990.html
Z9-20-051,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Nehlasoval,Nehlasoval,1645f7732e89c5e9,ano,,"45. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím finančního daru městům Jeseník, Krnov a Litovel – návrh rozpočtového opatření - hlasování o návrhu p. Hollana",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-51-37814.html
Z9-20-052,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,69d8a341946923c2,ano,,"45. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím finančního daru městům Jeseník, Krnov a Litovel – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-52-37839.html
Z9-20-053,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Nehlasoval,Nehlasoval,5d4450535ffab6dc,ano,,"5. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 20/2001, kterou se vydává Statut města Brna, ve znění pozdějších vyhlášek - stažení bodu",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-53-41060.html
Z9-20-055,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Nehlasoval,Nehlasoval,b05629fb9fe69b97,ano,,"5. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 20/2001, kterou se vydává Statut města Brna, ve znění pozdějších vyhlášek - hlasování o návrhu p. Kmenta",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-55-42673.html
Z9-20-056,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Nehlasoval,Nehlasoval,52a89726a9dcfb49,ano,,"5. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 20/2001, kterou se vydává Statut města Brna, ve znění pozdějších vyhlášek - hlasování o návrhu pí. Drápalové",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-56-42712.html
Z9-20-057,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,d52bb13f03d9e2f2,ano,,"5. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 20/2001, kterou se vydává Statut města Brna, ve znění pozdějších vyhlášek",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-57-42750.html
Z9-20-058,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,a18f3c172dbac546,ano,,47. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora vytváření zelených střech,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-58-42794.html
Z9-20-060,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,6a27b033ae4b3d80,ano,,"49. Návrh na poskytnutí investičního transferu městské části Brno-Nový Lískovec na realizaci zelené střechy na bytovém domě na adrese Oblá 346/2 a na bytovém domě na adrese Kamínky 275/6, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-60-42861.html
Z9-20-059,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,541a4eb4e55fa1b2,ano,,"48. Návrh na poskytnutí investičního transferu městské části Brno-Královo Pole na realizaci zelené střechy na DPS Purkyňova 91a, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-59-42828.html
Z9-20-061,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,dfb3fe21455851be,ano,,"50. Návrh na zařazení nové investiční akce do závazného plánu investic a poskytnutí investičního příspěvku Správě hřbitovů města Brna, příspěvkové organizaci – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-61-42900.html
Z9-20-065,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,b0c488515b4571af,ano,,"54. Návrh na poskytnutí individuální neinvestiční dotace z rozpočtu města Brna na rok 2024 organizaci Jihomoravské dobrovolnické centrum z.s., návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-65-43032.html
Z9-20-063,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,68cfec700049c942,ano,,"52. Návrh na snížení neinvestičního příspěvku příspěvkovým organizacím v působnosti Odboru životního prostředí MMB, návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-63-42965.html
Z9-20-064,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,0a91c01e5372dc36,ano,,"53. Návrh na změnu účelu investičního příspěvku Domu umění města Brna, příspěvkové organizaci, v roce 2024",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-64-42998.html
Z9-20-062,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,74a25f528f45da4a,ano,,51. Návrh na změnu účelu použití části účelového investičního transferu a prodloužení termínu vyúčtování účelových investičních a neinvestičních transferů poskytnutých městským částem – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-62-42936.html
Z9-20-066,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,75ee30137c19cb76,ano,,"55. Návrh na poskytnutí individuální neinvestiční dotace z rozpočtu města Brna na rok 2024 organizaci Tyfloservis, o.p.s., návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-66-43064.html
Z9-20-068,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,2a60e604fddeb8b8,ano,,57. Návrh na poskytnutí individuálních neinvestičních dotací pro oblast tělovýchovy a sportu pro rok 2024 – II. kolo – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-68-43125.html
Z9-20-067,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,3bfa0fc57f8ad96d,ano,,"56. Návrh na poskytnutí individuální neinvestiční dotace Fondu ohrožených dětí na projekt ""Klokánek FOD Brno – zařízení pro děti vyžadující okamžitou pomoc"" - návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-67-43097.html
Z9-20-070,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,de30e1cf1b41c019,ano,,59. Návrh na poskytnutí neinvestičních dotací na podporu významných sportovních akcí konaných ve městě Brně v roce 2024 – II. kolo – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-70-43184.html
Z9-20-069,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,69a9d026b56e1fb6,ano,,58. Návrh na poskytnutí neinvestičních dotací na podporu sportovních odvětví v roce 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-69-43153.html
Z9-20-071,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,177a6f5fd9ce2f63,ano,,"60. Návrh na poskytnutí účelového neinvestičního příspěvku Waldorfské škole Brno-střední škole, základní škole a mateřské škole, příspěvkové organizaci – návrh rozpočtového opatření",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-71-43335.html
Z9-20-072,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,8609a26f6e1ab1c0,ano,,61. Návrh na změnu účelu použití částí neinvestičních a investičních transferů poskytnutých městským částem na rok 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-72-43363.html
Z9-20-074,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,f0e990a3d7a61608,ano,,63. Návrh na poskytnutí individuální neinvestiční dotace na projekt Comic-Con Junior,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-74-43434.html
Z9-20-075,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,0926caaab00f7491,ano,,64. Návrh na poskytnutí neinvestiční dotace na zajištění provozu Realitní společnosti města Brna a. s.,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-75-43464.html
Z9-20-076,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,6b36dd43cd741b45,ano,,66. Návrh Smlouvy o poskytnutí investičního příspěvku „Nová Zbrojovka – objekt G“,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-76-43496.html
Z9-20-077,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Nehlasoval,Nehlasoval,b0e28577fc98710b,ano,,"67. Návrh smlouvy o poskytnutí dotace Moravian Science Centre Brno, příspěvkové organizaci, na spolufinancování VIDA! science centra v období od 1. 1. 2025 do 31. 12. 2025 - var. A",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-77-43616.html
Z9-20-078,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,314da3a0880463af,ano,,"67. Návrh smlouvy o poskytnutí dotace Moravian Science Centre Brno, příspěvkové organizaci, na spolufinancování VIDA! science centra v období od 1. 1. 2025 do 31. 12. 2025 - var. B",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-78-43645.html
Z9-20-079,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,5b44468ffdb7fccf,ano,,68. Projekty financované z Fondu kofinancování projektů – říjen 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-79-43682.html
Z9-20-080,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,c08ec11aed542338,ano,,69. Finanční prostředky Fondu kofinancování projektů – říjen 2024 – návrh rozpočtového opatření,https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-80-43713.html
Z9-20-081,Z9/20,2024-10-15,tomas-hejl,Tomáš Hejl,ANO 2011,Ano,Ano,66559ecba316c924,ano,,"70. Projekt ""Výstavba MŠ Šámalova"" – rozhodnutí o poskytnutí dotace",https://apl.brno.cz/protokoly-zmb/zmb-z9-20/20241015-81-43745.html
